seed,scenario,node_id,parent,rank,trust,energy,qos_latency,mcs,hop_count,convergence_time,packet_loss_rate
13,attack,4,5,0.5958,0.5025,0.0,0.4958,0.5042,1,0.0,0.05
13,attack,5,9,0.6213,0.2809,0.0,0.5213,0.4787,1,0.0,0.05
13,attack,6,1,0.5009,0.5161,0.0,0.4009,0.5991,1,0.0,0.05
13,attack,7,8,0.5598,0.4946,0.0,0.4598,0.5402,1,0.0,0.05
13,attack,8,9,0.5763,0.482,0.0,0.4763,0.5237,1,0.0,0.05
13,attack,9,10,0.5619,0.4963,0.0,0.4619,0.5381,1,0.0,0.05
13,attack,10,15,0.5652,0.4644,0.0,0.4652,0.5348,1,0.0,0.05
13,attack,11,12,0.572,0.4096,0.0,0.472,0.528,1,0.0,0.05
13,attack,12,13,0.5596,0.4916,0.0,0.4596,0.5404,1,0.0,0.05
13,attack,13,14,0.5716,0.4864,0.0131,0.4716,0.5284,1,0.0,0.05
13,attack,14,15,0.5764,0.5142,0.0,0.4764,0.5236,1,0.0,0.05
13,attack,15,20,0.5617,0.5135,0.0,0.4617,0.5383,1,0.0,0.05
13,attack,16,17,0.5769,0.504,0.0,0.4769,0.5231,1,0.0,0.05
13,attack,17,18,0.5598,0.4722,0.0,0.4598,0.5402,1,0.0,0.05
13,attack,18,19,0.5707,0.4601,0.0,0.4707,0.5293,1,0.0,0.05
13,attack,19,20,0.5627,0.4824,0.0,0.4627,0.5373,1,0.0,0.05
13,attack,20,25,0.5498,0.4952,0.0,0.4498,0.5502,1,0.0,0.05
13,attack,21,22,0.5667,0.5114,0.0,0.4667,0.5333,1,0.0,0.05
13,attack,22,23,0.5559,0.4698,0.0,0.4559,0.5441,1,0.0,0.05
13,attack,23,24,0.5547,0.5121,0.0,0.4547,0.5453,1,0.0,0.05
13,attack,24,25,0.5527,0.5041,0.0,0.4527,0.5473,1,0.0,0.05
13,attack,25,20,0.68,0.5038,0.0,0.48,0.52,2,0.0,0.05
14,attack,2,1,0.522,0.4887,0.0,0.422,0.578,1,0.0,0.05
14,attack,3,4,0.5583,0.3849,0.0,0.4583,0.5417,1,0.0,0.05
14,attack,4,5,0.5722,0.5326,0.0,0.4722,0.5278,1,0.0,0.05
14,attack,5,10,0.5761,0.5095,0.0,0.4761,0.5239,1,0.0,0.05
14,attack,6,1,0.5229,0.5159,0.0,0.4229,0.5771,1,0.0,0.05
14,attack,7,8,0.5701,0.4859,0.0,0.4701,0.5299,1,0.0,0.05
14,attack,8,9,0.5623,0.4894,0.0,0.4623,0.5377,1,0.0,0.05
14,attack,9,14,0.5593,0.464,0.0,0.4593,0.5407,1,0.0,0.05
14,attack,10,15,0.5812,0.5421,0.0,0.4812,0.5188,1,0.0,0.05
14,attack,11,12,0.5534,0.489,0.0,0.4534,0.5466,1,0.0,0.05
14,attack,12,13,0.5705,0.5187,0.0,0.4705,0.5295,1,0.0,0.05
14,attack,13,18,0.5542,0.4858,0.0,0.4542,0.5458,1,0.0,0.05
14,attack,14,15,0.5911,0.4194,0.0,0.4911,0.5089,1,0.0,0.05
14,attack,15,20,0.5676,0.5117,0.0,0.4676,0.5324,1,0.0,0.05
14,attack,16,17,0.5774,0.5026,0.0,0.4774,0.5226,1,0.0,0.05
14,attack,17,18,0.562,0.4928,0.0,0.462,0.538,1,0.0,0.05
14,attack,18,19,0.5442,0.4912,0.0,0.4442,0.5558,1,0.0,0.05
14,attack,19,20,0.5544,0.4935,0.0,0.4544,0.5456,1,0.0,0.05
14,attack,20,25,0.5556,0.5249,0.0,0.4556,0.5444,1,0.0,0.05
14,attack,21,22,0.5536,0.3488,0.0007,0.4536,0.5464,1,0.0,0.05
14,attack,22,23,0.5739,0.5177,0.0,0.4739,0.5261,1,0.0,0.05
14,attack,23,24,0.5607,0.5309,0.0,0.4607,0.5393,1,0.0,0.05
14,attack,24,25,0.5597,0.5215,0.0,0.4597,0.5403,1,0.0,0.05
14,attack,25,20,0.6885,0.4771,0.0,0.4885,0.5115,2,0.0,0.05
15,attack,2,1,0.5483,0.463,0.0,0.4483,0.5517,1,0.0,0.05
15,attack,3,4,0.568,0.5249,0.0,0.468,0.532,1,0.0,0.05
15,attack,4,5,0.5639,0.4269,0.0,0.4639,0.5361,1,0.0,0.05
15,attack,5,10,0.5665,0.4827,0.0,0.4665,0.5335,1,0.0,0.05
15,attack,6,1,0.5116,0.4196,0.0,0.4116,0.5884,1,0.0,0.05
15,attack,7,8,0.5764,0.4048,0.0,0.4764,0.5236,1,0.0,0.05
15,attack,8,9,0.5846,0.4807,0.0,0.4846,0.5154,1,0.0,0.05
15,attack,9,10,0.5526,0.3844,0.0,0.4526,0.5474,1,0.0,0.05
15,attack,10,15,0.5603,0.5227,0.0,0.4603,0.5397,1,0.0,0.05
15,attack,11,12,0.5704,0.5032,0.0,0.4704,0.5296,1,0.0,0.05
15,attack,12,13,0.5514,0.518,0.0,0.4514,0.5486,1,0.0,0.05
15,attack,13,14,0.5525,0.5042,0.0,0.4525,0.5475,1,0.0,0.05
15,attack,14,15,0.5673,0.4914,0.0,0.4673,0.5327,1,0.0,0.05
15,attack,15,20,0.5613,0.4859,0.0,0.4613,0.5387,1,0.0,0.05
15,attack,16,17,0.5775,0.5154,0.0,0.4775,0.5225,1,0.0,0.05
15,attack,17,22,0.5627,0.4753,0.0,0.4627,0.5373,1,0.0,0.05
15,attack,18,19,0.5683,0.5249,0.0,0.4683,0.5317,1,0.0,0.05
15,attack,19,20,0.5521,0.5219,0.0,0.4521,0.5479,1,0.0,0.05
15,attack,20,25,0.5758,0.4797,0.0,0.4758,0.5242,1,0.0,0.05
15,attack,21,22,0.57,0.5011,0.0117,0.47,0.53,1,0.0,0.05
15,attack,22,23,0.5759,0.5275,0.0,0.4759,0.5241,1,0.0,0.05
15,attack,23,24,0.5807,0.5063,0.0,0.4807,0.5193,1,0.0,0.05
15,attack,24,25,0.5565,0.507,0.0,0.4565,0.5435,1,0.0,0.05
15,attack,25,20,0.6865,0.4807,0.0,0.4865,0.5135,2,0.0,0.05
16,attack,2,1,0.5277,0.4966,0.0059,0.4277,0.5723,1,0.0,0.05
16,attack,3,4,0.5602,0.5143,0.0,0.4602,0.5398,1,0.0,0.05
16,attack,4,5,0.5593,0.4976,0.0,0.4593,0.5407,1,0.0,0.05
16,attack,5,9,0.6266,0.2917,0.0,0.5266,0.4734,1,0.0,0.05
16,attack,6,1,0.5041,0.3929,0.0,0.4041,0.5959,1,0.0,0.05
16,attack,7,8,0.5566,0.4836,0.0,0.4566,0.5434,1,0.0,0.05
16,attack,8,9,0.5556,0.5135,0.0,0.4556,0.5444,1,0.0,0.05
16,attack,9,14,0.5904,0.503,0.0,0.4904,0.5096,1,0.0,0.05
16,attack,10,15,0.5639,0.4888,0.0,0.4639,0.5361,1,0.0,0.05
16,attack,11,16,0.5581,0.4821,0.0,0.4581,0.5419,1,0.0,0.05
16,attack,12,13,0.5801,0.4458,0.0,0.4801,0.5199,1,0.0,0.05
16,attack,13,14,0.5558,0.5083,0.0,0.4558,0.5442,1,0.0,0.05
16,attack,14,15,0.5744,0.5102,0.0,0.4744,0.5256,1,0.0,0.05
16,attack,15,20,0.5693,0.4988,0.0,0.4693,0.5307,1,0.0,0.05
16,attack,16,17,0.5741,0.4885,0.0,0.4741,0.5259,1,0.0,0.05
16,attack,17,18,0.5641,0.4993,0.0,0.4641,0.5359,1,0.0,0.05
16,attack,18,19,0.5677,0.5073,0.0,0.4677,0.5323,1,0.0,0.05
16,attack,19,20,0.5753,0.4925,0.0,0.4753,0.5247,1,0.0,0.05
16,attack,20,25,0.5749,0.5206,0.0,0.4749,0.5251,1,0.0,0.05
16,attack,21,22,0.5849,0.5155,0.0,0.4849,0.5151,1,0.0,0.05
16,attack,22,23,0.5697,0.5054,0.0134,0.4697,0.5303,1,0.0,0.05
16,attack,23,24,0.5567,0.4594,0.0,0.4567,0.5433,1,0.0,0.05
16,attack,24,25,0.5716,0.4742,0.0,0.4716,0.5284,1,0.0,0.05
16,attack,25,20,0.6762,0.4395,0.0,0.4762,0.5238,2,0.0,0.05
17,attack,2,1,0.5569,0.4743,0.0,0.4569,0.5431,1,0.0,0.05
17,attack,3,4,0.5513,0.4774,0.0,0.4513,0.5487,1,0.0,0.05
17,attack,4,5,0.5778,0.4948,0.0,0.4778,0.5222,1,0.0,0.05
17,attack,5,9,0.62,0.2954,0.0,0.52,0.48,1,0.0,0.05
17,attack,6,1,0.5131,0.4596,0.0,0.4131,0.5869,1,0.0,0.05
17,attack,7,8,0.5548,0.4755,0.0,0.4548,0.5452,1,0.0,0.05
17,attack,8,13,0.5782,0.3771,0.0,0.4782,0.5218,1,0.0,0.05
17,attack,9,10,0.592,0.3998,0.0,0.492,0.508,1,0.0,0.05
17,attack,10,15,0.5493,0.5029,0.0,0.4493,0.5507,1,0.0,0.05
17,attack,11,12,0.5672,0.4664,0.0,0.4672,0.5328,1,0.0,0.05
17,attack,12,13,0.5728,0.5095,0.002,0.4728,0.5272,1,0.0,0.05
17,attack,13,17,0.6084,0.2411,0.0,0.5084,0.4916,1,0.0,0.05
17,attack,14,15,0.5524,0.4919,0.0,0.4524,0.5476,1,0.0,0.05
17,attack,15,20,0.5732,0.4779,0.0043,0.4732,0.5268,1,0.0,0.05
17,attack,16,17,0.5488,0.4979,0.0,0.4488,0.5512,1,0.0,0.05
17,attack,17,18,0.5567,0.4732,0.0,0.4567,0.5433,1,0.0,0.05
17,attack,18,19,0.5901,0.5107,0.0,0.4901,0.5099,1,0.0,0.05
17,attack,19,20,0.567,0.4709,0.0,0.467,0.533,1,0.0,0.05
17,attack,20,25,0.5679,0.4319,0.0,0.4679,0.5321,1,0.0,0.05
17,attack,21,22,0.5619,0.4814,0.0,0.4619,0.5381,1,0.0,0.05
17,attack,22,23,0.5644,0.4767,0.0,0.4644,0.5356,1,0.0,0.05
17,attack,23,24,0.5644,0.4697,0.0041,0.4644,0.5356,1,0.0,0.05
17,attack,24,25,0.5874,0.4828,0.0,0.4874,0.5126,1,0.0,0.05
17,attack,25,20,0.6861,0.4546,0.0,0.4861,0.5139,2,0.0,0.05
18,attack,2,1,0.517,0.5165,0.0,0.417,0.583,1,0.0,0.05
18,attack,3,4,0.5486,0.4794,0.0,0.4486,0.5514,1,0.0,0.05
18,attack,4,5,0.5743,0.5106,0.0,0.4743,0.5257,1,0.0,0.05
18,attack,5,10,0.5585,0.5079,0.0,0.4585,0.5415,1,0.0,0.05
18,attack,6,1,0.5135,0.525,0.0,0.4135,0.5865,1,0.0,0.05
18,attack,7,8,0.5634,0.5082,0.0,0.4634,0.5366,1,0.0,0.05
18,attack,8,9,0.5563,0.4103,0.0,0.4563,0.5437,1,0.0,0.05
18,attack,9,10,0.5774,0.4638,0.0,0.4774,0.5226,1,0.0,0.05
18,attack,10,15,0.596,0.517,0.0,0.496,0.504,1,0.0,0.05
18,attack,11,12,0.5533,0.4641,0.0,0.4533,0.5467,1,0.0,0.05
18,attack,12,13,0.5838,0.4635,0.0,0.4838,0.5162,1,0.0,0.05
18,attack,13,14,0.5785,0.5039,0.0,0.4785,0.5215,1,0.0,0.05
18,attack,14,15,0.5563,0.5054,0.0,0.4563,0.5437,1,0.0,0.05
18,attack,15,20,0.5822,0.4411,0.0,0.4822,0.5178,1,0.0,0.05
18,attack,16,17,0.5693,0.4582,0.0,0.4693,0.5307,1,0.0,0.05
18,attack,17,18,0.5679,0.5059,0.0,0.4679,0.5321,1,0.0,0.05
18,attack,18,19,0.5694,0.4371,0.0,0.4694,0.5306,1,0.0,0.05
18,attack,19,20,0.5733,0.4277,0.0,0.4733,0.5267,1,0.0,0.05
18,attack,20,25,0.5566,0.438,0.0127,0.4566,0.5434,1,0.0,0.05
18,attack,21,22,0.5627,0.3847,0.0,0.4627,0.5373,1,0.0,0.05
18,attack,22,23,0.5521,0.4866,0.0,0.4521,0.5479,1,0.0,0.05
18,attack,23,24,0.573,0.5196,0.0,0.473,0.527,1,0.0,0.05
18,attack,24,25,0.5593,0.3906,0.0,0.4593,0.5407,1,0.0,0.05
18,attack,25,24,0.6793,0.4734,0.0,0.4793,0.5207,2,0.0,0.05
19,attack,2,1,0.51,0.4451,0.0,0.41,0.59,1,0.0,0.05
19,attack,3,4,0.573,0.4943,0.0,0.473,0.527,1,0.0,0.05
19,attack,4,5,0.5646,0.5074,0.0055,0.4646,0.5354,1,0.0,0.05
19,attack,5,9,0.6326,0.3272,0.0,0.5326,0.4674,1,0.0,0.05
19,attack,6,1,0.5015,0.4678,0.0,0.4015,0.5985,1,0.0,0.05
19,attack,7,8,0.5612,0.4988,0.0,0.4612,0.5388,1,0.0,0.05
19,attack,8,9,0.5637,0.4499,0.0,0.4637,0.5363,1,0.0,0.05
19,attack,9,10,0.5738,0.4838,0.0,0.4738,0.5262,1,0.0,0.05
19,attack,10,14,0.6161,0.2863,0.0,0.5161,0.4839,1,0.0,0.05
19,attack,11,12,0.5463,0.4609,0.0,0.4463,0.5537,1,0.0,0.05
19,attack,12,13,0.5933,0.3791,0.0,0.4933,0.5067,1,0.0,0.05
19,attack,13,14,0.5524,0.4047,0.0,0.4524,0.5476,1,0.0,0.05
19,attack,14,15,0.5657,0.4894,0.0,0.4657,0.5343,1,0.0,0.05
19,attack,15,20,0.5633,0.489,0.0,0.4633,0.5367,1,0.0,0.05
19,attack,16,21,0.5574,0.4424,0.0,0.4574,0.5426,1,0.0,0.05
19,attack,17,18,0.5604,0.5348,0.0,0.4604,0.5396,1,0.0,0.05
19,attack,18,19,0.5682,0.4936,0.0,0.4682,0.5318,1,0.0,0.05
19,attack,19,20,0.5682,0.4309,0.0,0.4682,0.5318,1,0.0,0.05
19,attack,20,25,0.5719,0.5062,0.0084,0.4719,0.5281,1,0.0,0.05
19,attack,21,22,0.5642,0.5011,0.0,0.4642,0.5358,1,0.0,0.05
19,attack,22,23,0.5741,0.5264,0.0328,0.4741,0.5259,1,0.0,0.05
19,attack,23,24,0.5757,0.5051,0.014,0.4757,0.5243,1,0.0,0.05
19,attack,24,25,0.5673,0.4735,0.0,0.4673,0.5327,1,0.0,0.05
19,attack,25,20,0.6563,0.3789,0.0,0.4563,0.5437,2,0.0,0.05
